entrezID,gene_symbol,biotype,bioproject,res_design,host_type,stimulator,concentration,H.P.S,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type
2550,GABBR1,protein_coding,PRJNA474093,IFN-beta stimulation vs. mock stimulation,immortalized human hepatocytes PH5CH8,IFN-beta,N.A.,12,13.3230127752906,-0.0974489712455657,0.565539128994001,-0.172311633712969,0.863192538768387,0.976309928703887,NA
2550,GABBR1,other,PRJNA474093,IFN-beta stimulation vs. mock stimulation,immortalized human hepatocytes PH5CH8,IFN-beta,N.A.,12,13.3230127752906,-0.0974489712455657,0.565539128994001,-0.172311633712969,0.863192538768387,0.976309928703887,NA
2550,GABBR1,protein_coding,PRJNA565586,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,100U/ml,24,82.1728925908453,0.315320209777999,0.213886368278092,1.47424173086161,0.140416517662898,0.565562896236978,patient-derived GBM cell lines (PDGCLs)
2550,GABBR1,other,PRJNA565586,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,100U/ml,24,82.1728925908453,0.315320209777999,0.213886368278092,1.47424173086161,0.140416517662898,0.565562896236978,patient-derived GBM cell lines (PDGCLs)
2550,GABBR1,protein_coding,PRJNA667475,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,250U/ml,8,27.7798561712056,0.948686506712337,0.442734318750709,2.1427896292054,0.0321299944423355,0.139583931163329,A549
2550,GABBR1,other,PRJNA667475,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,250U/ml,8,27.7798561712056,0.948686506712337,0.442734318750709,2.1427896292054,0.0321299944423355,0.139583931163329,A549
2550,GABBR1,protein_coding,PRJNA739760,INF-alpha2 stimulation (with DMSO) vs. mock stimulation (with DMSO),NA,IFN-alpha,1000U/ml,16,16.693845629654,-0.0510811433482913,0.480979765012204,-0.106202270997815,0.915421869143245,0.986418245486816,A549
2550,GABBR1,other,PRJNA739760,INF-alpha2 stimulation (with DMSO) vs. mock stimulation (with DMSO),NA,IFN-alpha,1000U/ml,16,16.693845629654,-0.0510811433482913,0.480979765012204,-0.106202270997815,0.915421869143245,0.986418245486816,A549
2550,GABBR1,protein_coding,PRJNA768480,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,N.A.,N.A.,2.85491052169628,-2.16998671346686,1.95076037715451,-1.1123799411141,0.265974825407238,0.544174827390897,A549
2550,GABBR1,other,PRJNA768480,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,N.A.,N.A.,2.85491052169628,-2.16998671346686,1.95076037715451,-1.1123799411141,0.265974825407238,0.544174827390897,A549
2550,GABBR1,protein_coding,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,4.22730704973155,-0.417537347676863,0.874768603232342,-0.477311766945028,0.633140133108386,1,sigmoid colon organoid
2550,GABBR1,other,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,4.22730704973155,-0.417537347676863,0.874768603232342,-0.477311766945028,0.633140133108386,1,sigmoid colon organoid
2550,GABBR1,protein_coding,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,4.22730704973155,-0.908470072302597,0.909494631528188,-0.998873485131112,0.317855982170362,1,sigmoid colon organoid
2550,GABBR1,other,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,4.22730704973155,-0.908470072302597,0.909494631528188,-0.998873485131112,0.317855982170362,1,sigmoid colon organoid
