entrezID,gene_symbol,biotype,bioproject,res_design,host_type,stimulator,concentration,H.P.S,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type
116935,RPL3P2,pseudogene,PRJNA474093,IFN-beta stimulation vs. mock stimulation,immortalized human hepatocytes PH5CH8,IFN-beta,N.A.,12,0,NA,NA,NA,NA,NA,NA
116935,RPL3P2,pseudogene,PRJNA474093,IFN-beta stimulation vs. mock stimulation,immortalized human hepatocytes PH5CH8,IFN-beta,N.A.,12,0,NA,NA,NA,NA,NA,NA
116935,RPL3P2,pseudogene,PRJNA565586,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,100U/ml,24,4.38263849069876,0.75297846781469,0.892134041419921,0.844019433017318,0.398658546476479,0.959390285098891,patient-derived GBM cell lines (PDGCLs)
116935,RPL3P2,pseudogene,PRJNA565586,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,100U/ml,24,4.38263849069876,0.75297846781469,0.892134041419921,0.844019433017318,0.398658546476479,0.959390285098891,patient-derived GBM cell lines (PDGCLs)
116935,RPL3P2,pseudogene,PRJNA667475,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,250U/ml,8,1.39769856944758,-0.00656283808088254,1.75104532436862,-0.00374795443016242,0.997009572026754,0.998694539967648,A549
116935,RPL3P2,pseudogene,PRJNA667475,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,250U/ml,8,1.39769856944758,-0.00656283808088254,1.75104532436862,-0.00374795443016242,0.997009572026754,0.998694539967648,A549
116935,RPL3P2,pseudogene,PRJNA739760,INF-alpha2 stimulation (with DMSO) vs. mock stimulation (with DMSO),NA,IFN-alpha,1000U/ml,16,0,NA,NA,NA,NA,NA,A549
116935,RPL3P2,pseudogene,PRJNA739760,INF-alpha2 stimulation (with DMSO) vs. mock stimulation (with DMSO),NA,IFN-alpha,1000U/ml,16,0,NA,NA,NA,NA,NA,A549
116935,RPL3P2,pseudogene,PRJNA768480,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,N.A.,N.A.,5.49331073048545,0.791718502480531,1.27141549637304,0.622706349528584,0.5334775094122,0.853148857464647,A549
116935,RPL3P2,pseudogene,PRJNA768480,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,N.A.,N.A.,5.49331073048545,0.791718502480531,1.27141549637304,0.622706349528584,0.5334775094122,0.853148857464647,A549
116935,RPL3P2,pseudogene,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,12.2349489345512,0.362212525297209,0.54271080936754,0.667413508345856,0.504508039734966,1,sigmoid colon organoid
116935,RPL3P2,pseudogene,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,12.2349489345512,0.362212525297209,0.54271080936754,0.667413508345856,0.504508039734966,1,sigmoid colon organoid
116935,RPL3P2,pseudogene,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,12.2349489345512,0.478797641810916,0.537271321241315,0.891165455667166,0.37284041364057,1,sigmoid colon organoid
116935,RPL3P2,pseudogene,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,12.2349489345512,0.478797641810916,0.537271321241315,0.891165455667166,0.37284041364057,1,sigmoid colon organoid
