entrezID,gene_symbol,biotype,bioproject,res_design,host_type,stimulator,concentration,H.P.S,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type
100507412,LOC100507412,lncRNA,PRJNA474093,IFN-beta stimulation vs. mock stimulation,immortalized human hepatocytes PH5CH8,IFN-beta,N.A.,12,7.58988807909906,1.42656486581079,0.759302017582322,1.87878450574001,0.0602739235256359,0.293472648228367,NA
100507412,LOC100507412,lncRNA,PRJNA474093,IFN-beta stimulation vs. mock stimulation,immortalized human hepatocytes PH5CH8,IFN-beta,N.A.,12,7.58988807909906,1.42656486581079,0.759302017582322,1.87878450574001,0.0602739235256359,0.293472648228367,NA
100507412,LOC100507412,lncRNA,PRJNA565586,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,100U/ml,24,1.05268985045494,3.54501126033321,1.99613987962719,1.77593328830006,0.0757439134610465,0.369312021826924,patient-derived GBM cell lines (PDGCLs)
100507412,LOC100507412,lncRNA,PRJNA565586,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,100U/ml,24,1.05268985045494,3.54501126033321,1.99613987962719,1.77593328830006,0.0757439134610465,0.369312021826924,patient-derived GBM cell lines (PDGCLs)
100507412,LOC100507412,lncRNA,PRJNA667475,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,250U/ml,8,19.7020564924137,3.66066046384192,0.646440116270024,5.66279903073471,1.48923540435089e-08,2.13444570548025e-07,A549
100507412,LOC100507412,lncRNA,PRJNA667475,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,250U/ml,8,19.7020564924137,3.66066046384192,0.646440116270024,5.66279903073471,1.48923540435089e-08,2.13444570548025e-07,A549
100507412,LOC100507412,lncRNA,PRJNA739760,INF-alpha2 stimulation (with DMSO) vs. mock stimulation (with DMSO),NA,IFN-alpha,1000U/ml,16,5.40113884249596,2.01493832210837,0.972523296945459,2.07186637938337,0.0382779041378889,0.438902043934003,A549
100507412,LOC100507412,lncRNA,PRJNA739760,INF-alpha2 stimulation (with DMSO) vs. mock stimulation (with DMSO),NA,IFN-alpha,1000U/ml,16,5.40113884249596,2.01493832210837,0.972523296945459,2.07186637938337,0.0382779041378889,0.438902043934003,A549
100507412,LOC100507412,lncRNA,PRJNA768480,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,N.A.,N.A.,13.1134470518735,2.89846145375013,0.936269999601124,3.0957538476988,0.0019631325589299,0.00732574207064309,A549
100507412,LOC100507412,lncRNA,PRJNA768480,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,N.A.,N.A.,13.1134470518735,2.89846145375013,0.936269999601124,3.0957538476988,0.0019631325589299,0.00732574207064309,A549
100507412,LOC100507412,lncRNA,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,54.5443889605649,0.630550461205494,0.272128467348944,2.31710584103263,0.0204979669129883,0.631256156124089,sigmoid colon organoid
100507412,LOC100507412,lncRNA,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,54.5443889605649,0.630550461205494,0.272128467348944,2.31710584103263,0.0204979669129883,0.631256156124089,sigmoid colon organoid
100507412,LOC100507412,lncRNA,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,54.5443889605649,1.33989737889425,0.261266385579565,5.12847213743921,2.92103119165581e-07,1.45689708322065e-05,sigmoid colon organoid
100507412,LOC100507412,lncRNA,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,54.5443889605649,1.33989737889425,0.261266385579565,5.12847213743921,2.92103119165581e-07,1.45689708322065e-05,sigmoid colon organoid
